,Elevacion
106186,37
106187,42
106188,44
106189,44
106190,40
106191,43
106192,44
106193,40
106194,40
106195,40
106196,41
106197,44
106198,50
106199,40
106200,44
106201,50
106202,53
106203,60
106204,57
106205,62
106206,69
106207,65
106208,67
106209,77
106210,72
106211,81
106212,82
106213,90
106214,82
106215,87
106216,92
106217,101
106218,114
106219,120
106220,124
106221,130
106222,134
106223,140
106224,151
106225,165
106226,174
106227,183
106228,185
106229,200
106230,220
106231,260
106232,432
106233,569
106234,732
106235,766
106236,739
106237,921
106238,1265
106239,1471
106240,1427
106241,1197
106242,1478
106243,1620
106244,1717
106245,2034
106246,2111
106247,1965
106248,1705
106249,1483
106250,1434
106251,1370
106252,1369
106253,1381
106254,1444
106255,1425
106256,1369
106257,1368
106258,1400
106259,1463
106260,1532
106261,1615
106262,1571
106263,1615
106264,1547
106265,1557
106266,1566
106267,1470
106268,1336
106269,1449
106270,1479
106271,1602
106272,1754
106273,1806
106274,1943
106275,2351
106276,2537
106277,2543
106278,2487
106279,2435
106280,2282
106281,2228
106282,2484
106283,2470
106284,2249
106285,1954
106286,1911
106287,1744
106288,1792
106289,2016
106290,1791
106291,1744
106292,1733
106293,1354
106294,1276
106295,1134
106296,1114
106297,802
106298,592
106299,909
106300,1102
106301,1097
106302,784
106303,438
106304,338
106305,301
106306,269
106307,260
106308,269
106309,299
106310,537
106311,739
106312,837
106313,938
106314,785
106315,989
106316,1092
106317,1037
106318,946
106319,928
106320,899
106321,854
106322,770
106323,872
106324,913
106325,937
106326,971
106327,737
106328,573
106329,434
106330,310
106331,138
106332,106
106333,103
106334,106
106335,110
106336,140
106337,143
106338,191
106339,290
106340,168
106341,162
106342,114
106343,145
106344,162
106345,180
106346,218
106347,361
106348,515
106349,329
106350,138
106351,123
106352,198
106353,179
106354,189
106355,200
106356,165
106357,314
106358,421
106359,470
106360,502
106361,547
106362,510
106363,470
106364,312
106365,392
106366,488
106367,562
106368,523
106369,473
106370,447
106371,417
106372,637
106373,759
106374,847
106375,1123
106376,1042
106377,989
106378,1196
106379,1214
106380,855
106381,831
106382,999
106383,980
106384,925
106385,1229
106386,1621
106387,1259
106388,1431
106389,1713
106390,1953
106391,2159
106392,2230
106393,2029
106394,1746
106395,1376
106396,1647
106397,1995
106398,1607
106399,1859
106400,53
106401,61
106402,64
106403,56
106404,50
106405,51
106406,74
106407,50
106408,46
106409,44
106410,52
106411,45
106412,50
106413,48
106414,41
106415,37
106416,31
106417,30
106418,33
106419,34
106420,34
106421,36
106422,33
106423,34
106424,32
106425,33
106426,52
106427,67
106428,37
106429,49
106430,198
106431,91
106432,231
106433,36
106434,50
106435,33
106436,41
106437,37
106438,47
106439,48
106440,35
106441,38
106442,36
106443,42
106444,37
106445,61
106446,52
106447,204
106448,242
106449,108
106450,379
106451,135
106452,108
106453,161
106454,260
106455,81
106456,354
106457,489
106458,469
106459,554
106460,650
106461,624
106462,348
106463,187
106464,234
106465,223
106466,398
106467,493
106468,424
106469,428
106470,263
106471,214
106472,267
106473,351
106474,569
106475,738
106476,898
106477,1127
106478,1065
106479,1054
106480,1036
106481,1121
106482,1370
106483,1592
106484,2033
106485,2137
106486,1786
106487,1615
106488,1645
106489,1660
106490,1580
106491,1624
106492,1580
106493,1478
106494,1505
106495,1289
106496,1133
106497,968
106498,1010
106499,1091
106500,1320
106501,1295
106502,1218
106503,1172
106504,985
106505,1005
106506,748
106507,751
106508,729
106509,728
106510,664
106511,642
106512,605
106513,630
106514,673
106515,576
106516,491
106517,483
106518,489
106519,362
106520,349
106521,280
106522,101
106523,136
106524,79
106525,42
106526,40
106527,34
106528,79
106529,83
106530,42
106531,48
106532,52
106533,45
106534,42
106535,42
106536,43
106537,43
106538,45
106539,43
106540,41
106541,43
106542,40
106543,42
106544,42
106545,40
106546,48
106547,50
106548,48
106549,51
106550,50
106551,58
106552,67
106553,58
106554,62
106555,66
106556,68
106557,66
106558,68
106559,74
106560,79
106561,86
106562,91
106563,88
106564,101
106565,101
106566,105
106567,104
106568,104
106569,110
106570,121
106571,124
106572,128
106573,132
106574,155
106575,154
106576,162
106577,187
106578,204
106579,225
106580,234
106581,257
106582,400
106583,607
106584,805
106585,881
106586,826
106587,727
106588,1184
106589,1111
106590,1154
106591,1261
106592,1581
106593,1784
106594,1837
106595,1889
106596,2067
106597,1720
106598,1691
106599,1535
106600,1437
106601,1377
106602,1362
106603,1345
106604,1387
106605,1505
106606,1377
106607,1400
106608,1474
106609,1528
106610,1728
106611,1935
106612,1644
106613,1663
106614,1577
106615,1577
106616,1590
106617,1549
106618,1430
106619,1383
106620,1557
106621,1591
106622,1676
106623,1811
106624,2011
106625,2276
106626,2276
106627,2249
106628,2500
106629,2698
106630,2483
106631,2439
106632,2445
106633,2403
106634,2254
106635,2344
106636,2055
106637,1911
106638,1655
106639,1797
106640,1958
106641,1608
106642,1428
106643,1229
106644,1318
106645,1247
106646,905
106647,903
106648,935
106649,954
106650,1389
106651,910
106652,678
106653,517
106654,346
106655,503
106656,490
106657,398
106658,277
106659,280
106660,394
106661,541
106662,669
106663,752
106664,637
106665,842
106666,963
106667,826
106668,797
106669,709
106670,766
106671,732
106672,599
106673,726
106674,751
106675,767
106676,780
106677,844
106678,843
106679,555
106680,306
106681,160
106682,103
106683,103
106684,98
106685,104
106686,113
106687,136
106688,134
106689,161
106690,208
106691,171
106692,158
106693,200
106694,141
106695,182
106696,139
106697,299
106698,376
106699,365
106700,174
106701,116
106702,153
106703,169
106704,150
106705,145
106706,143
106707,177
106708,235
106709,221
106710,327
106711,328
106712,391
106713,404
106714,315
106715,230
106716,367
106717,425
106718,381
106719,352
106720,287
106721,350
106722,525
106723,512
106724,678
106725,856
106726,807
106727,848
106728,1119
106729,1073
106730,796
106731,724
106732,773
106733,715
106734,890
106735,1087
106736,1273
106737,1036
106738,1382
106739,1527
106740,1981
106741,1915
106742,1986
106743,2073
106744,1900
106745,1450
106746,1598
106747,1781
106748,1841
106749,1520
106750,59
106751,56
106752,75
106753,59
106754,44
106755,52
106756,65
106757,44
106758,40
106759,44
106760,47
106761,44
106762,47
106763,49
106764,45
106765,35
106766,33
106767,27
106768,31
106769,31
106770,30
106771,32
106772,36
106773,30
106774,34
106775,32
106776,40
106777,76
106778,45
106779,170
106780,193
106781,57
106782,112
106783,59
106784,34
106785,31
106786,36
106787,35
106788,42
106789,38
106790,47
106791,31
106792,57
106793,71
106794,171
106795,101
106796,59
106797,264
106798,337
106799,183
106800,424
106801,324
106802,179
106803,157
106804,196
106805,103
106806,114
106807,254
106808,426
106809,502
106810,551
106811,621
106812,202
106813,246
106814,223
106815,392
106816,414
106817,498
106818,529
106819,466
106820,402
106821,343
106822,343
106823,243
106824,434
106825,635
106826,968
106827,810
106828,757
106829,851
106830,1037
106831,1192
106832,1367
106833,1621
106834,1900
106835,1944
106836,1726
106837,1475
106838,1434
106839,1464
106840,1481
106841,1483
106842,1604
106843,1642
106844,1568
106845,1516
106846,1260
106847,1032
106848,920
106849,871
106850,1026
106851,1170
106852,1134
106853,1111
106854,1068
106855,1027
106856,932
106857,781
106858,765
106859,724
106860,705
106861,653
106862,572
106863,736
106864,492
106865,547
106866,419
106867,332
106868,385
106869,374
106870,325
106871,312
106872,268
106873,190
106874,79
106875,49
106876,42
106877,49
106878,83
106879,74
106880,45
106881,45
106882,46
106883,48
106884,44
106885,46
106886,41
106887,41
106888,33
106889,39
106890,39
106891,38
106892,40
106893,42
106894,41
106895,47
106896,48
106897,44
106898,51
106899,50
106900,52
106901,56
106902,54
106903,63
106904,69
106905,71
106906,70
106907,71
106908,77
106909,80
106910,83
106911,83
106912,91
106913,94
106914,91
106915,93
106916,98
106917,104
106918,113
106919,121
106920,115
106921,126
106922,132
106923,135
106924,147
106925,144
106926,172
106927,210
106928,224
106929,249
106930,280
106931,294
106932,405
106933,522
106934,767
106935,876
106936,1010
106937,893
106938,1074
106939,1192
106940,1285
106941,1132
106942,1436
106943,1722
106944,1743
106945,1978
106946,1858
106947,1603
106948,1579
106949,1405
106950,1414
106951,1371
106952,1353
106953,1339
106954,1478
106955,1549
106956,1413
106957,1417
106958,1466
106959,1561
106960,1849
106961,2009
106962,1758
106963,1704
106964,1601
106965,1561
106966,1613
106967,1560
106968,1428
106969,1467
106970,1519
106971,1606
106972,1864
106973,2054
106974,2053
106975,1878
106976,1941
106977,2284
106978,2468
106979,2508
106980,2243
106981,2475
106982,2315
106983,2157
106984,2176
106985,1903
106986,1960
106987,1881
106988,1778
106989,1604
106990,1944
106991,2070
106992,1803
106993,1564
106994,1722
106995,1074
106996,934
106997,746
106998,884
106999,1223
107000,1467
107001,1258
107002,1130
107003,651
107004,440
107005,597
107006,488
107007,457
107008,297
107009,253
107010,393
107011,423
107012,504
107013,489
107014,684
107015,742
107016,758
107017,705
107018,610
107019,490
107020,534
107021,525
107022,514
107023,595
107024,562
107025,574
107026,619
107027,675
107028,686
107029,648
107030,392
107031,279
107032,97
107033,95
107034,92
107035,95
107036,99
107037,106
107038,116
107039,179
107040,150
107041,267
107042,211
107043,108
107044,130
107045,158
107046,133
107047,165
107048,281
107049,280
107050,161
107051,107
107052,141
107053,175
107054,128
107055,152
107056,138
107057,121
107058,153
107059,174
107060,310
107061,225
107062,303
107063,314
107064,242
107065,241
107066,341
107067,383
107068,339
107069,251
107070,384
107071,355
107072,431
107073,572
107074,761
107075,680
107076,632
107077,717
107078,876
107079,777
107080,766
107081,632
107082,655
107083,656
107084,697
107085,873
107086,904
107087,962
107088,1192
107089,1469
107090,1483
107091,1671
107092,1615
107093,1771
107094,1799
107095,1440
107096,1274
107097,1596
107098,1876
107099,1747
107100,55
107101,69
107102,53
107103,56
107104,43
107105,51
107106,59
107107,51
107108,68
107109,45
107110,41
107111,46
107112,37
107113,43
107114,45
107115,38
107116,33
107117,33
107118,29
107119,33
107120,29
107121,34
107122,34
107123,32
107124,34
107125,37
107126,36
107127,100
107128,109
107129,117
107130,140
107131,88
107132,35
107133,30
107134,36
107135,33
107136,37
107137,28
107138,33
107139,32
107140,33
107141,41
107142,104
107143,82
107144,202
107145,147
107146,61
107147,84
107148,211
107149,402
107150,234
107151,160
107152,84
107153,81
107154,239
107155,191
107156,353
107157,409
107158,400
107159,403
107160,752
107161,310
107162,346
107163,288
107164,220
107165,357
107166,388
107167,551
107168,752
107169,664
107170,727
107171,479
107172,349
107173,313
107174,491
107175,559
107176,712
107177,545
107178,769
107179,996
107180,985
107181,1160
107182,1395
107183,1662
107184,1853
107185,1880
107186,1706
107187,1550
107188,1319
107189,1281
107190,1384
107191,1432
107192,1578
107193,1563
107194,1547
107195,1653
107196,1495
107197,1332
107198,1132
107199,1057
107200,871
107201,815
107202,918
107203,1010
107204,1078
107205,1198
107206,994
107207,817
107208,706
107209,762
107210,739
107211,618
107212,538
107213,689
107214,535
107215,539
107216,519
107217,528
107218,375
107219,404
107220,336
107221,283
107222,293
107223,216
107224,153
107225,77
107226,53
107227,46
107228,43
107229,99
107230,49
107231,48
107232,49
107233,49
107234,47
107235,42
107236,44
107237,46
107238,45
107239,34
107240,50
107241,42
107242,44
107243,43
107244,43
107245,42
107246,44
107247,44
107248,49
107249,50
107250,57
107251,55
107252,57
107253,61
107254,67
107255,72
107256,76
107257,74
107258,77
107259,78
107260,89
107261,88
107262,92
107263,92
107264,99
107265,97
107266,105
107267,99
107268,122
107269,131
107270,133
107271,133
107272,135
107273,148
107274,137
107275,175
107276,188
107277,212
107278,244
107279,269
107280,295
107281,335
107282,382
107283,619
107284,706
107285,909
107286,1069
107287,1213
107288,1434
107289,1568
107290,1248
107291,1558
107292,1438
107293,1669
107294,1733
107295,2090
107296,1866
107297,1573
107298,1538
107299,1430
107300,1348
107301,1343
107302,1322
107303,1322
107304,1369
107305,1493
107306,1534
107307,1466
107308,1532
107309,1790
107310,1937
107311,1840
107312,2060
107313,1840
107314,1795
107315,1634
107316,1694
107317,1606
107318,1394
107319,1532
107320,1489
107321,1819
107322,2076
107323,1891
107324,1812
107325,2157
107326,2380
107327,2360
107328,2440
107329,2163
107330,2096
107331,2210
107332,2202
107333,1937
107334,1838
107335,1703
107336,1593
107337,1536
107338,1427
107339,1475
107340,1515
107341,1675
107342,1751
107343,1671
107344,1421
107345,1105
107346,853
107347,739
107348,1045
107349,1379
107350,1295
107351,955
107352,803
107353,714
107354,507
107355,510
107356,366
107357,362
107358,338
107359,220
107360,266
107361,276
107362,324
107363,380
107364,575
107365,559
107366,605
107367,474
107368,444
107369,309
107370,370
107371,361
107372,364
107373,395
107374,393
107375,402
107376,494
107377,545
107378,528
107379,541
107380,497
107381,207
107382,100
107383,94
107384,91
107385,91
107386,90
107387,93
107388,95
107389,110
107390,172
107391,103
107392,100
107393,106
107394,110
107395,112
107396,137
107397,149
107398,205
107399,185
107400,157
107401,104
107402,132
107403,145
107404,172
107405,118
107406,118
107407,106
107408,172
107409,123
107410,162
107411,182
107412,225
107413,222
107414,187
107415,204
107416,306
107417,320
107418,297
107419,268
107420,264
107421,454
107422,502
107423,669
107424,645
107425,547
107426,566
107427,608
107428,545
107429,565
107430,543
107431,722
107432,664
107433,599
107434,718
107435,694
107436,854
107437,1128
107438,1030
107439,1131
107440,1069
107441,1250
107442,1242
107443,1566
107444,1550
107445,1680
107446,1451
107447,1309
107448,1538
107449,1837
107450,66
107451,38
107452,53
107453,50
107454,64
107455,52
107456,56
107457,53
107458,43
107459,46
107460,46
107461,34
107462,33
107463,50
107464,48
107465,38
107466,35
107467,34
107468,31
107469,30
107470,28
107471,29
107472,48
107473,35
107474,32
107475,33
107476,34
107477,62
107478,76
107479,86
107480,172
107481,113
107482,33
107483,31
107484,32
107485,33
107486,34
107487,36
107488,33
107489,36
107490,35
107491,47
107492,121
107493,75
107494,75
107495,90
107496,108
107497,162
107498,197
107499,439
107500,310
107501,103
107502,225
107503,148
107504,162
107505,352
107506,595
107507,535
107508,416
107509,377
107510,534
107511,369
107512,344
107513,167
107514,225
107515,230
107516,363
107517,593
107518,735
107519,721
107520,639
107521,390
107522,467
107523,457
107524,315
107525,443
107526,455
107527,829
107528,873
107529,863
107530,945
107531,1175
107532,1559
107533,1739
107534,1817
107535,1684
107536,1572
107537,1533
107538,1375
107539,1158
107540,1322
107541,1421
107542,1400
107543,1476
107544,1435
107545,1523
107546,1520
107547,1408
107548,1391
107549,1286
107550,1058
107551,877
107552,695
107553,707
107554,1009
107555,917
107556,1007
107557,789
107558,759
107559,705
107560,715
107561,748
107562,570
107563,515
107564,653
107565,546
107566,539
107567,474
107568,233
107569,259
107570,339
107571,281
107572,294
107573,238
107574,160
107575,78
107576,47
107577,46
107578,45
107579,72
107580,46
107581,49
107582,42
107583,40
107584,44
107585,46
107586,40
107587,41
107588,42
107589,45
107590,42
107591,43
107592,45
107593,40
107594,43
107595,43
107596,46
107597,45
107598,48
107599,50
107600,56
107601,55
107602,66
107603,68
107604,78
107605,71
107606,70
107607,71
107608,74
107609,84
107610,84
107611,83
107612,89
107613,89
107614,97
107615,105
107616,111
107617,104
107618,120
107619,134
107620,146
107621,137
107622,151
107623,159
107624,168
107625,141
107626,200
107627,218
107628,247
107629,273
107630,310
107631,346
107632,393
107633,600
107634,933
107635,1213
107636,1115
