,Elevacion
109970,58
109971,80
109972,48
109973,43
109974,43
109975,42
109976,49
109977,51
109978,63
109979,66
109980,78
109981,111
109982,137
109983,113
109984,129
109985,162
109986,188
109987,256
109988,225
109989,142
109990,170
109991,141
109992,136
109993,112
109994,79
109995,65
109996,67
109997,69
109998,62
109999,59
110000,65
110001,48
110002,46
110003,16
110004,12
110005,2
110006,5
110007,-1
110008,-1
110009,-1
110010,-3
110011,0
110012,-1
110013,3
110014,3
110015,2
110016,-3
110017,-1
110018,4
110019,4
110020,5
110021,-1
110022,-3
110023,-1
110024,-1
110025,-1
110026,-1
110027,5
110028,-1
110029,-1
110030,2
110031,4
110032,-2
110033,5
110034,-3
110035,-1
110036,1
110037,-1
110038,-3
110039,0
110040,1
110041,1
110042,-1
110043,1
110044,-1
110045,-1
110046,-1
110047,-3
110048,-2
110049,2
110050,2
110051,2
110052,-2
110053,-5
110054,-5
110055,-1
110056,-1
110057,-2
110058,-3
110059,-3
110060,-2
110061,-1
110062,-3
110063,-4
110064,-1
110065,-5
110066,2
110067,-1
110068,-5
110069,-3
110070,0
110071,4
110072,-2
110073,2
110074,1
110075,1
110076,-1
110077,2
110078,1
110079,5
110080,5
110081,8
110082,3
110083,8
110084,5
110085,4
110086,7
110087,11
110088,7
110089,10
110090,11
110091,13
110092,17
110093,16
110094,20
110095,24
110096,27
110097,34
110098,34
110099,30
110100,34
110101,38
110102,31
110103,35
110104,38
110105,39
110106,38
110107,39
110108,35
110109,42
110110,41
110111,48
110112,49
110113,50
110114,48
110115,50
110116,40
110117,44
110118,38
110119,41
110120,44
110121,41
110122,40
110123,42
110124,49
110125,60
110126,64
110127,64
110128,72
110129,56
110130,58
110131,59
110132,49
110133,50
110134,56
110135,57
110136,61
110137,53
110138,59
110139,56
110140,61
110141,62
110142,58
110143,62
110144,64
110145,84
110146,78
110147,72
110148,81
110149,80
110150,90
110151,97
110152,95
110153,84
110154,78
110155,77
110156,77
110157,72
110158,79
110159,87
110160,94
110161,88
110162,94
110163,100
110164,108
110165,105
110166,115
110167,114
110168,103
110169,117
110170,108
110171,109
110172,121
110173,120
110174,121
110175,130
110176,128
110177,130
110178,135
110179,166
110180,202
110181,251
110182,325
110183,354
110184,377
110185,254
110186,324
110187,512
110188,510
110189,580
110190,701
110191,706
110192,986
110193,996
110194,1090
110195,1035
110196,1143
110197,934
110198,1139
110199,786
110200,772
110201,887
110202,614
110203,625
110204,772
110205,1061
110206,870
110207,637
110208,506
110209,574
110210,670
110211,637
110212,587
110213,533
110214,571
110215,662
110216,723
110217,1012
110218,865
110219,695
110220,679
110221,718
110222,719
110223,753
110224,773
110225,755
110226,717
110227,760
110228,774
110229,820
110230,807
110231,956
110232,1101
110233,933
110234,1077
110235,1050
110236,1078
110237,1030
110238,1220
110239,1343
110240,1259
110241,1119
110242,995
110243,986
110244,1025
110245,1032
110246,1049
110247,1078
110248,1026
110249,1037
110250,-6
110251,-6
110252,-6
110253,-6
110254,-6
110255,-6
110256,-6
110257,-6
110258,-6
110259,-6
110260,-6
110261,-6
110262,-6
110263,-6
110264,-6
110265,-6
110266,-6
110267,-6
110268,-6
110269,-6
110270,-6
110271,-6
110272,-6
110273,-6
110274,-6
110275,-6
110276,-6
110277,-6
110278,-6
110279,-6
110280,-6
110281,-6
110282,-6
110283,-6
110284,-6
110285,-6
110286,-6
110287,-6
110288,-6
110289,-6
110290,1
110291,-2
110292,-2
110293,10
110294,33
110295,-1
110296,-6
110297,-6
110298,-6
110299,-6
110300,-6
110301,-6
110302,-4
110303,-6
110304,-4
110305,-1
110306,2
110307,5
110308,6
110309,10
110310,7
110311,12
110312,16
110313,19
110314,19
110315,21
110316,26
110317,34
110318,35
110319,33
110320,40
110321,40
110322,41
110323,42
110324,44
110325,47
110326,44
110327,53
110328,63
110329,73
110330,105
110331,100
110332,132
110333,103
110334,119
110335,163
110336,156
110337,214
110338,245
110339,230
110340,181
110341,151
110342,136
110343,80
110344,71
110345,83
110346,58
110347,53
110348,55
110349,78
110350,84
110351,73
110352,50
110353,21
110354,19
110355,54
110356,43
110357,18
110358,-2
110359,-2
110360,-2
110361,-2
110362,-4
110363,-3
110364,1
110365,-1
110366,2
110367,-2
110368,7
110369,-1
110370,-2
110371,-1
110372,-1
110373,-2
110374,-2
110375,2
110376,1
110377,1
110378,-1
110379,-1
110380,-1
110381,0
110382,1
110383,-6
110384,1
110385,-2
110386,-1
110387,-1
110388,-1
110389,-3
110390,-1
110391,0
110392,-4
110393,-1
110394,-1
110395,-3
110396,-2
110397,-1
110398,-3
110399,-3
110400,-1
110401,-3
110402,2
110403,-1
110404,3
110405,0
110406,-5
110407,-2
110408,-3
110409,-1
110410,-2
110411,-2
110412,-3
110413,-6
110414,1
110415,-2
110416,-1
110417,-3
110418,-2
110419,-4
110420,-2
110421,-1
110422,-3
110423,-1
110424,-1
110425,-1
110426,-3
110427,0
110428,-1
110429,1
110430,3
110431,3
110432,3
110433,2
110434,3
110435,5
110436,4
110437,4
110438,4
110439,10
110440,14
110441,17
110442,22
110443,26
110444,26
110445,26
110446,24
110447,28
110448,27
110449,22
110450,27
110451,22
110452,25
110453,26
110454,29
110455,28
110456,34
110457,45
110458,40
110459,41
110460,44
110461,47
110462,42
110463,45
110464,45
110465,41
110466,37
110467,39
110468,39
110469,44
110470,35
110471,36
110472,42
110473,53
110474,53
110475,58
110476,49
110477,64
110478,52
110479,50
110480,48
110481,53
110482,54
110483,53
110484,48
110485,46
110486,46
110487,49
110488,55
110489,53
110490,57
110491,59
110492,56
110493,53
110494,63
110495,60
110496,70
110497,64
110498,71
110499,77
110500,77
110501,91
110502,88
110503,90
110504,82
110505,73
110506,70
110507,72
110508,70
110509,76
110510,88
110511,88
110512,86
110513,102
110514,89
110515,97
110516,98
110517,111
110518,101
110519,100
110520,116
110521,109
110522,104
110523,114
110524,115
110525,132
110526,126
110527,140
110528,135
110529,186
110530,201
110531,232
110532,182
110533,333
110534,289
110535,404
110536,353
110537,335
110538,475
110539,629
110540,864
110541,1136
110542,1107
110543,1063
110544,1097
110545,1297
110546,1546
110547,1267
110548,1064
110549,1073
110550,958
110551,743
110552,763
110553,892
110554,806
110555,804
110556,831
110557,577
110558,568
110559,547
110560,632
110561,829
110562,908
110563,748
110564,686
110565,884
110566,987
110567,965
110568,826
110569,950
110570,1051
110571,823
110572,702
110573,753
110574,712
110575,697
110576,758
110577,888
110578,923
110579,964
110580,829
110581,806
110582,873
110583,960
110584,982
110585,973
110586,1002
110587,1110
110588,973
110589,1027
110590,1231
110591,1047
110592,1111
110593,1045
110594,1045
110595,1022
110596,1030
110597,1044
110598,1090
110599,1105
110600,-6
110601,-6
110602,-6
110603,-6
110604,-6
110605,-6
110606,-6
110607,-6
110608,-6
110609,-6
110610,-6
110611,-6
110612,-6
110613,-6
110614,-6
110615,-6
110616,-6
110617,-6
110618,-6
110619,-6
110620,-6
110621,-6
110622,-6
110623,-6
110624,-6
110625,-6
110626,-6
110627,-6
110628,-6
110629,-6
110630,-6
110631,-6
110632,-6
110633,-6
110634,-6
110635,-6
110636,-6
110637,-6
110638,-6
110639,-6
110640,-6
110641,10
110642,2
110643,12
110644,48
110645,1
110646,-6
110647,-6
110648,-6
110649,-6
110650,-6
110651,-3
110652,-4
110653,-3
110654,-1
110655,-1
110656,2
110657,1
110658,4
110659,5
110660,8
110661,17
110662,20
110663,16
110664,21
110665,24
110666,23
110667,32
110668,34
110669,31
110670,35
110671,35
110672,56
110673,64
110674,56
110675,67
110676,53
110677,53
110678,62
110679,60
110680,73
110681,96
110682,97
110683,119
110684,120
110685,159
110686,166
110687,219
110688,269
110689,224
110690,177
110691,139
110692,124
110693,96
110694,74
110695,66
110696,61
110697,49
110698,46
110699,38
110700,59
110701,66
110702,75
110703,41
110704,8
110705,8
110706,47
110707,22
110708,-1
110709,-2
110710,-2
110711,-2
110712,-2
110713,-2
110714,-2
110715,-2
110716,-2
110717,-2
110718,-2
110719,-1
110720,-4
110721,-1
110722,-1
110723,-2
110724,-4
110725,2
110726,-1
110727,-4
110728,2
110729,-1
110730,-5
110731,-1
110732,-1
110733,-1
110734,-3
110735,-2
110736,-1
110737,-1
110738,-3
110739,-4
110740,-2
110741,-1
110742,-2
110743,-1
110744,-1
110745,-2
110746,-5
110747,-3
110748,-1
110749,1
110750,-3
110751,-3
110752,1
110753,-1
110754,-1
110755,0
110756,-5
110757,-1
110758,-1
110759,-1
110760,-2
110761,-3
110762,-3
110763,-2
110764,-1
110765,-3
110766,-3
110767,-4
110768,0
110769,-4
110770,-3
110771,-1
110772,-1
110773,-1
110774,-2
110775,-2
110776,-4
110777,-3
110778,-2
110779,-4
110780,-1
110781,-1
110782,-5
110783,-2
110784,1
110785,1
110786,2
110787,6
110788,2
110789,9
110790,14
110791,12
110792,19
110793,20
110794,23
110795,24
110796,17
110797,26
110798,31
110799,16
110800,19
110801,26
110802,38
110803,41
110804,44
110805,40
110806,42
110807,50
110808,41
110809,35
110810,29
110811,34
110812,33
110813,35
110814,36
110815,35
110816,40
110817,35
110818,33
110819,32
110820,37
110821,39
110822,36
110823,44
110824,44
110825,44
110826,47
110827,58
110828,62
110829,57
110830,50
110831,45
110832,49
110833,51
110834,56
110835,57
110836,47
110837,55
110838,47
110839,53
110840,52
110841,50
110842,53
110843,52
110844,66
110845,71
110846,65
110847,70
110848,79
110849,83
110850,87
110851,83
110852,74
110853,79
110854,73
110855,69
110856,64
110857,62
110858,69
110859,73
110860,84
110861,83
110862,95
110863,91
110864,91
110865,84
110866,93
110867,97
110868,91
110869,97
110870,99
110871,101
110872,119
110873,117
110874,123
110875,113
110876,123
110877,111
110878,110
110879,140
110880,165
110881,169
110882,187
110883,283
110884,357
110885,347
110886,293
110887,369
110888,393
110889,487
110890,660
110891,892
110892,965
110893,735
110894,1023
110895,1233
110896,1596
110897,1637
110898,1634
110899,1372
110900,1272
110901,905
110902,969
110903,977
110904,1055
110905,863
110906,762
110907,753
110908,853
110909,804
110910,642
110911,650
110912,821
110913,1048
110914,1053
110915,1171
110916,1128
110917,1277
110918,1211
110919,1214
110920,885
110921,935
110922,910
110923,1035
110924,887
110925,745
110926,702
110927,739
110928,754
110929,874
110930,789
110931,819
110932,814
110933,890
110934,1076
110935,1343
110936,1241
110937,1219
110938,1260
110939,1216
110940,1255
110941,1365
110942,1291
110943,1298
110944,1397
110945,1276
110946,1145
110947,1122
110948,1199
110949,1413
110950,-6
110951,-6
110952,-6
110953,-6
110954,-6
110955,-6
110956,-6
110957,-6
110958,-6
110959,-6
110960,-6
110961,-6
110962,-6
110963,-6
110964,-6
110965,-6
110966,-6
110967,-6
110968,-6
110969,-6
110970,-6
110971,-6
110972,-6
110973,-6
110974,-6
110975,-6
110976,-6
110977,-6
110978,-6
110979,-6
110980,-6
110981,-6
110982,-6
110983,-6
110984,-6
110985,-6
110986,-6
110987,-6
110988,-6
110989,-6
110990,-6
110991,-6
110992,-6
110993,-6
110994,-3
110995,2
110996,-3
110997,-6
110998,-6
110999,-6
111000,-6
111001,-4
111002,-5
111003,-3
111004,-4
111005,-1
111006,1
111007,2
111008,3
111009,8
111010,6
111011,12
111012,14
111013,17
111014,19
111015,23
111016,26
111017,34
111018,29
111019,37
111020,39
111021,44
111022,46
111023,60
111024,94
111025,89
111026,92
111027,79
111028,66
111029,86
111030,71
111031,87
111032,83
111033,92
111034,102
111035,125
111036,135
111037,178
111038,217
111039,206
111040,170
111041,157
111042,120
111043,96
111044,120
111045,88
111046,53
111047,74
111048,49
111049,31
111050,27
111051,26
111052,24
111053,31
111054,18
111055,7
111056,3
111057,-1
111058,-1
111059,-2
111060,-2
111061,-2
111062,-2
111063,-2
111064,1
111065,-1
111066,-1
111067,-2
111068,-4
111069,-3
111070,1
111071,1
111072,-1
111073,-3
111074,1
111075,1
111076,1
111077,-4
111078,-3
111079,-3
111080,-3
111081,-4
111082,-2
111083,-4
111084,-1
111085,-2
111086,-2
111087,-1
111088,2
111089,-3
111090,-1
111091,-3
111092,1
111093,-5
111094,-1
111095,-3
111096,-3
111097,-1
111098,-1
111099,-2
111100,-1
111101,1
111102,-1
111103,-1
111104,-1
111105,-1
111106,-1
111107,-5
111108,-1
111109,-4
111110,3
111111,-1
111112,-2
111113,-1
111114,-1
111115,0
111116,-3
111117,-1
111118,2
111119,3
111120,-1
111121,-2
111122,-1
111123,-2
111124,-1
111125,-3
111126,-3
111127,-4
111128,-1
111129,-2
111130,-2
111131,-4
111132,-1
111133,-3
111134,1
111135,2
111136,4
111137,4
111138,5
111139,10
111140,19
111141,17
111142,16
111143,12
111144,13
111145,13
111146,13
111147,17
111148,23
111149,18
111150,15
111151,21
111152,27
111153,38
111154,49
111155,69
111156,67
111157,51
111158,36
111159,29
111160,26
111161,29
111162,27
111163,25
111164,27
111165,27
111166,29
111167,29
111168,35
111169,35
111170,39
111171,31
111172,36
111173,44
111174,40
111175,44
111176,44
111177,45
111178,51
111179,51
111180,49
111181,51
111182,42
111183,43
111184,47
111185,47
111186,46
111187,49
111188,54
111189,49
111190,51
111191,58
111192,60
111193,61
111194,63
111195,60
111196,71
111197,69
111198,79
111199,75
111200,73
111201,74
111202,75
111203,63
111204,71
111205,61
111206,60
111207,63
111208,63
111209,68
111210,71
111211,78
111212,80
111213,79
111214,83
111215,90
111216,87
111217,89
111218,98
111219,105
111220,111
111221,113
111222,94
111223,96
111224,90
111225,109
111226,136
111227,170
111228,150
111229,133
111230,211
111231,192
111232,312
111233,249
111234,255
111235,250
111236,238
111237,292
111238,325
111239,391
111240,471
111241,757
111242,685
111243,599
111244,1001
111245,1144
111246,1339
111247,1021
111248,1279
111249,1385
111250,1191
111251,919
111252,1078
111253,1333
111254,1324
111255,992
111256,887
111257,777
111258,712
111259,671
111260,701
111261,665
111262,681
111263,745
111264,858
111265,942
111266,1087
111267,1188
111268,1393
111269,1392
111270,1416
111271,1264
111272,1251
111273,1058
111274,989
111275,842
111276,745
111277,793
111278,912
111279,864
111280,834
111281,892
111282,979
111283,893
111284,1072
111285,1252
111286,1452
111287,1717
111288,1711
111289,1744
111290,1729
111291,1692
111292,1477
111293,1586
111294,1419
111295,1392
111296,1213
111297,1331
111298,1322
111299,1244
111300,-6
111301,-6
111302,-6
111303,-6
111304,-6
111305,-6
111306,-6
111307,-6
111308,-6
111309,-6
111310,-6
111311,-6
111312,-6
111313,-6
111314,-6
111315,-6
111316,-6
111317,-6
111318,-6
111319,-6
111320,-6
111321,-6
111322,-6
111323,-6
111324,-6
111325,-6
111326,-6
111327,-6
111328,-6
111329,-6
111330,-6
111331,-6
111332,-6
111333,-6
111334,-6
111335,-6
111336,-6
111337,-6
111338,-6
111339,-6
111340,-6
111341,-6
111342,-6
111343,-6
111344,-6
111345,-6
111346,-5
111347,-6
111348,-6
111349,-6
111350,-6
111351,-6
111352,-1
111353,-3
111354,-1
111355,-2
111356,2
111357,1
111358,2
111359,5
111360,9
111361,11
111362,12
111363,13
111364,21
111365,23
111366,24
111367,25
111368,29
111369,48
111370,61
111371,65
111372,49
111373,52
111374,83
111375,106
111376,78
111377,111
111378,110
111379,101
111380,93
111381,97
111382,100
111383,99
111384,113
111385,136
111386,128
111387,199
111388,170
111389,204
111390,207
111391,140
111392,158
111393,167
111394,150
111395,110
111396,71
111397,64
111398,51
111399,40
111400,30
111401,26
111402,22
111403,20
111404,17
111405,12
111406,4
111407,1
111408,-2
111409,-2
111410,-2
111411,-2
111412,-2
111413,-1
111414,-2
111415,-2
111416,-2
111417,-2
111418,-1
111419,-1
111420,-3
111421,0
111422,-1
111423,-1
111424,-1
111425,-1
111426,-1
111427,2
111428,-1
111429,3
111430,-2
111431,-2
111432,-3
111433,3
111434,5
111435,8
111436,4
111437,13
111438,42
111439,30
111440,8
111441,9
111442,1
111443,4
111444,-2
111445,-1
111446,-2
111447,-1
111448,-1
111449,-2
111450,-3
111451,-2
111452,-1
111453,-1
111454,-1
111455,-1
111456,-1
111457,-5
111458,-1
111459,2
111460,4
111461,1
111462,-1
111463,-3
111464,1
111465,-1
111466,1
111467,-6
111468,-2
111469,-1
111470,0
111471,-3
111472,-4
111473,-1
111474,-1
111475,-1
111476,-2
111477,-3
111478,-3
111479,-2
111480,-3
111481,-5
111482,-2
111483,-3
111484,-2
111485,-3
111486,-1
111487,3
111488,10
111489,15
111490,12
111491,13
111492,11
111493,13
111494,6
111495,6
111496,17
111497,12
111498,10
111499,11
111500,18
111501,29
111502,41
111503,47
111504,45
111505,42
111506,36
111507,36
111508,34
111509,31
111510,23
111511,22
111512,21
111513,16
111514,21
111515,22
111516,22
111517,26
111518,25
111519,31
111520,42
111521,32
111522,36
111523,35
111524,32
111525,37
111526,37
111527,36
111528,40
111529,53
111530,47
111531,41
111532,45
111533,48
111534,39
111535,44
111536,42
111537,43
111538,47
111539,55
111540,61
111541,52
111542,57
111543,70
111544,65
111545,64
111546,65
111547,70
111548,80
111549,74
111550,66
111551,62
111552,68
111553,61
111554,56
111555,59
111556,63
111557,63
111558,62
111559,78
111560,77
111561,77
111562,89
111563,83
111564,93
111565,90
111566,93
111567,99
111568,98
111569,97
111570,100
111571,101
111572,91
111573,105
111574,116
111575,135
111576,161
111577,150
111578,218
111579,169
111580,304
111581,375
111582,371
111583,350
111584,455
111585,326
111586,597
111587,395
111588,354
111589,298
111590,341
111591,558
111592,487
111593,573
111594,681
111595,650
111596,747
111597,870
111598,1000
111599,1171
111600,1366
111601,1301
111602,1186
111603,1141
111604,978
111605,1015
111606,1046
111607,919
111608,1002
111609,975
111610,768
111611,705
111612,851
111613,701
111614,824
111615,892
111616,1095
111617,1232
111618,1320
111619,1489
111620,1432
111621,1432
111622,1417
111623,1060
111624,855
111625,842
111626,1031
111627,1047
111628,1124
111629,1370
111630,1257
111631,1358
111632,1197
111633,950
111634,1039
111635,1212
111636,1461
111637,1518
111638,1388
111639,1337
111640,1363
111641,1407
111642,1440
111643,1472
111644,1440
111645,1418
111646,1399
111647,1411
111648,1416
111649,1418
111650,-6
111651,-7
111652,-7
111653,-7
111654,-7
111655,-7
111656,-7
111657,-7
111658,-7
111659,-7
111660,-7
111661,-7
111662,-7
111663,-7
111664,-7
111665,-7
111666,-7
111667,-7
111668,-7
111669,-6
111670,-6
111671,-6
111672,-6
111673,-6
111674,-6
111675,-6
111676,-6
111677,-6
111678,-6
111679,-6
111680,-6
111681,-6
111682,-6
111683,-6
111684,-6
111685,-6
111686,-6
111687,-6
111688,-6
111689,-6
111690,-6
111691,-6
111692,-6
111693,-6
111694,-6
111695,-6
111696,-6
111697,-7
