CODIGO,CATEGORIA,NOMBRE,MUNICIPIO,DEPARTAMENTO,AO,ELEVACION,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
26040220,PM,Tominio,Toribío,Cauca,9,1838,-76.22,3.05,171.5,150.2,187.9,190,150.7,75.9,57.3,39.1,82.8,257.4,246.1,198.3,1807.2
26020460,PM,Polindara,Totoró,Cauca,9,2507,-76.4,2.49,160.8,121.1,156.8,154.9,92.1,47,28.1,14.4,52.1,197,247,192.4,1463.7
26020130,PM,Totoró,Totoró,Cauca,9,2427,-76.42,2.54,180.6,176.4,195.3,174.5,113.7,51,32.9,21.2,63.5,215.3,251.7,248.4,1724.5
23215030,PM,Aguas Claras,Aguachica,Cesar,8,208,-73.6,8.23,16.7,30.8,53.8,146.4,190.3,152.6,126.1,152.1,196.6,161.6,110.5,49,1386.5
23190710,PM,Barranca Lebrija,Aguachica,Cesar,8,50,-73.72,8.01,8.3,14.8,48.7,177.7,316.5,259.4,217.9,264.8,264.3,250.8,145.6,41.1,2009.9
28020600,PM,El Retorno ,Agustín Codazzi,Cesar,5,150,-73.36,9.85,14.4,30.5,77.4,135.1,203.9,126.8,88.4,142.7,165.7,207.1,133.9,45.8,1371.7
28025090,CO,Hacienda Centenario,Agustín Codazzi,Cesar,5,100,-73.27,9.85,16,34.9,71.4,152.7,196.3,141.5,124.5,149.3,199.8,245.5,163.8,63.7,1559.4
28020080,PM,Hacienda Las Playas,Agustín Codazzi,Cesar,5,60,-73.46,9.85,6.3,23.4,78.2,142.2,169.4,128.9,147.8,135.7,149.8,215.1,159.4,46.2,1402.4
28020440,PM,Hacienda Santa Teresa,Agustín Codazzi,Cesar,5,80,-73.29,9.92,18.5,38.4,65.3,135.5,196.3,124.7,124.5,172.9,176.6,256.9,170.7,60.9,1541.2
28025070,AM,Motilonia Codazzi,Agustín Codazzi,Cesar,5,180,-73.25,10,22.7,37.2,81.4,148.2,219.4,143.5,114,153.9,193.2,258.9,173,64.1,1609.5
25020220,PM,Astrea,Astrea,Cesar,5,50,-73.97,9.49,12.1,26.5,83.5,148.5,185.7,138.7,96.5,159.8,193.7,244.8,150.3,46.6,1486.7
25021650,PM,El Yucal,Astrea,Cesar,5,40,-73.88,9.56,9.3,27.4,90.7,153.8,190.4,121,127.2,171.3,235.4,236,188.9,71,1622.4
28040030,PM,Bosconia,Bosconia,Cesar,5,130,-73.88,9.98,13.5,27.7,78.7,157.5,154.3,144.6,130,154,147.8,154.9,146.4,35.1,1344.5
28040070,PM,Palmariguaní,Bosconia,Cesar,5,80,-73.95,9.93,15.1,28.4,63.8,160.5,179.2,137.3,122.9,149.8,172.5,177.1,129.9,30,1366.5
25021240,PM,Chimichagua,Chimichagua,Cesar,5,138,-73.81,9.26,16.3,32.5,73,191.8,263.6,178,167.5,201.2,309.4,346.3,221.6,57.6,2058.8
25020240,PM,El Canal ,Chimichagua,Cesar,5,70,-73.89,9.41,14.5,34.9,65.9,148.7,181.5,130.1,104.9,189.5,213.1,242.2,164.3,50.4,1540
25020270,PM,Saloa,Chimichagua,Cesar,5,90,-73.73,9.19,18.5,35.5,77.5,178.6,299.8,151.9,137.3,192.2,267.4,348.1,265.8,111.3,2083.9
25020260,PM,Rincón Hondo,Chiriguaná,Cesar,5,100,-73.49,9.4,30.8,56.6,137.7,211.3,296.4,222.9,204.8,262.4,341.6,375.4,310.4,107.2,2557.5
25020690,PM,Poponte,Curumaní,Cesar,5,500,-73.41,9.42,16.9,43.3,97,172.9,232.4,198.9,158.3,171.8,192.4,247.2,196,55.1,1782.2
25020660,PM,Zapatoza,Curumaní,Cesar,5,90,-73.75,9.01,22.2,30.5,81.3,159.3,244.4,149.4,125.9,173.6,223.7,294.5,235.3,71.4,1811.5
28040310,PM,El Molino,El Paso,Cesar,5,110,-73.74,9.78,8.8,35.4,71.4,153.6,183.5,117.3,95.2,173.1,161.1,208.3,130.7,37.8,1376.2
28040350,PM,El Paso,El Paso,Cesar,5,30,-73.74,9.66,10.8,26.7,55.5,121.9,176.4,133.9,91.3,126.8,160.8,201.7,158.4,34.8,1299
25020280,PM,La Loma,El Paso,Cesar,5,30,-73.61,9.61,9.6,23.5,68.3,137.2,200,143,109.4,169.2,233.6,222.2,180.9,44,1540.9
23210160,PM,Gamarra,Gamarra,Cesar,8,150,-73.74,8.33,9.8,15.2,29.4,119.2,182,165.2,122.2,165.7,198.4,166.8,121.3,28.4,1323.6
23210010,PM,Puerto Mosquito,Gamarra,Cesar,8,90,-73.76,8.19,5.8,14,34.8,127,195.8,225.7,145.3,189.4,224.6,185.4,106.7,25,1479.5
25020230,PM,La Jagüa,La Jagüa de Ibirico,Cesar,5,170,-73.34,9.56,22.5,42.5,109.9,159.6,275.5,197.9,141.5,223.6,269.9,276.4,220.2,53.9,1993.4
28010040,PM,Manaure,Manaure Balcón del Cesar,Cesar,5,740,-73.03,10.39,19.6,41.4,88.5,197.4,260.3,153,106.4,198,256.4,366.7,235.1,54.2,1977
25020670,PM,La Raya,Pailitas,Cesar,5,500,-73.56,9.05,9.2,25.7,79.4,170.1,208.2,174.7,149.9,199.3,263,282.2,190.1,41.5,1793.3
25021640,PM,Santa Isabel,Pelaya,Cesar,5,40,-73.7,8.71,15,28.8,89.3,136.7,190.5,167.5,121.8,199.2,218.1,235.9,211,52.8,1666.6
28040010,PM,Pueblo Bello,Pueblo Bello,Cesar,5,1000,-73.59,10.41,14.5,35.8,70.9,193.9,293.7,203.9,144.8,253,308,381.1,232,71.8,2203.4
23190580,PM,Hacienda San Daniel ,Río de Oro,Cesar,8,75,-73.62,8.09,23.9,28.2,51.7,170.1,236.3,231,181.9,208.3,240.4,230,133.1,50.3,1785.2
23190480,PM,Los Ángeles,Río de Oro,Cesar,8,228,-73.51,8.1,29.5,42.2,67.2,192.2,245.5,176.8,145.1,181.9,216.5,226.1,172.4,47.2,1742.5
16050060,PM,Río de Oro,Río de Oro,Cesar,8,1200,-73.39,8.29,19.9,24.5,52.2,120.5,158.2,110.6,107.9,139.8,179.3,145.5,93.7,40.8,1192.9
23190110,PM,El Líbano ,San Alberto,Cesar,8,164,-73.43,7.84,51.2,73.4,154.8,306.6,291.5,188.2,178,187.9,233.7,318,259.6,139.2,2382.1
23190810,PM,Los Planes ,San Alberto,Cesar,8,650,-73.32,7.81,84.5,87.5,206.3,289.5,278.2,176.1,132.7,164.9,206.5,329.7,311.7,171.7,2439.3
23190500,PM,San Alberto,San Alberto,Cesar,8,134,-73.39,7.76,61,86.9,140.7,288.7,308.1,189.7,148.4,169.5,222.8,316.1,277,137.7,2346.6
28020590,PM,Leticia,San Diego,Cesar,5,140,-73.22,10.15,19.7,32.2,64.2,148,177.5,112.7,93.3,103.5,144.7,191.3,142.7,42.3,1272.1
28020410,PM,San Benito,San Diego,Cesar,5,150,-73.32,10.18,13.6,18.9,39.8,141.2,168.2,139.8,101.5,125.1,148,184.5,158.6,41.2,1280.4
28020420,PM,San Gabriel,San Diego,Cesar,5,70,-73.55,9.84,11.3,23.7,112.1,174.2,202.4,153.3,131.3,153.1,164.5,165.6,148.6,55,1495.1
23190520,PM,La Dorada,San Martin,Cesar,8,271,-73.44,8,59.1,59.3,152,308.6,370,206.9,202.8,187.1,275.9,396.2,277.2,141.8,2636.9
25020090,PM,Tamalameque,Tamalameque,Cesar,5,20,-73.82,8.86,14.5,33.7,79.1,131.7,256.5,174.5,153.2,198.1,253.3,313.2,232.3,67.8,1907.9
28010360,PM,Atánquez,Valledupar,Cesar,5,800,-73.35,10.7,35.1,19.8,51.5,150.6,250.7,130.6,129.4,199.5,279.7,343.7,261.2,42.1,1893.9
28030190,PM,Caracolí,Valledupar,Cesar,5,220,-73.73,10.09,10.2,31.8,44.6,135.5,105.1,99.1,106.9,108.5,127.2,139.4,90.8,40.1,1039.2
28035020,CO,El Callao,Valledupar,Cesar,5,110,-73.32,10.36,9.3,11.5,39,124.4,179,121.8,95.2,133.4,159.3,190.5,116,39.3,1218.7
28020150,PM,Hacienda La Esperanza ,Valledupar,Cesar,5,60,-73.67,10.03,7.7,25.1,63.1,106.8,145.1,102.2,114.5,146.6,148.4,180,156.7,43.9,1240.1
28010370,PM,París de Francia,Valledupar,Cesar,5,180,-73.33,10.31,8.1,17.1,54.6,140.9,196.4,122.1,112.2,159.7,178,198.4,121,41.7,1350.2
28010090,PM,Patillal,Valledupar,Cesar,5,450,-73.21,10.7,5.4,9.2,20.7,115.2,185.8,108,69.9,119.2,159.2,225.6,132.3,33.8,1184.3
28030220,PM,San Ángel,Valledupar,Cesar,5,244,-73.44,10.35,3.6,17.7,41.9,100.9,144.1,100.5,74.6,113.3,138.8,173.1,92,14.4,1014.9
28010070,PM,Villa Marlene,Valledupar,Cesar,5,120,-73.47,10.19,12.1,16.7,59.9,114,178.7,129.9,101.8,158.4,192,214,156.6,28.4,1362.5
11150030,PM,Acandí,Acandí,Chocó,1,2,-77.28,8.53,130.9,82.1,117,291.2,386.3,270.1,297.2,276.4,204.9,229.9,269.2,281.5,2836.7
11080010,PM,Bellavista,Bojayá,Chocó,1,15,-76.89,6.56,363.2,296.2,284.2,447.3,488.4,416.4,513.2,489.1,404,417.4,482.3,470.3,5072
11090010,PM,Opogadó,Bojayá,Chocó,1,50,-76.97,6.81,325.1,229.2,278,463.4,545.9,452.4,505.9,484.8,419.1,419.5,492,433.4,5048.7
11010010,PM,La Vuelta,Cértegui,Chocó,1,98,-76.54,5.46,576.5,546.6,565.1,696.9,812.3,741.8,735.6,807.7,825.7,786.2,770,668.5,8532.9
11020010,PM,Carmen de Atrato,El Cantón del San Pablo,Chocó,1,1850,-76.14,5.91,120.3,132.6,165.7,216.9,279.7,242.9,253.6,221.6,230.5,261.8,260.5,162.4,2548.5
11020050,PM,El Pinon,El Cantón del San Pablo,Chocó,1,715,-76.25,5.76,501.8,387.9,481.7,589.6,797.4,610.5,540.6,571.6,607.3,753.2,871.6,636.2,7349.4
11050060,PM,Alto del Buey,Medio Atrato,Chocó,1,100,-76.92,6.11,397.4,343.9,382.7,519.1,546.9,510.9,539.9,548.6,449.5,454.8,488.9,468.4,5651
11050030,PM,El Buey,Medio Atrato,Chocó,1,25,-76.82,6.1,477.7,348.1,380,523.3,585.7,591.7,642.3,654,561.9,546.6,542.9,509.7,6363.9
54020010,PM,Andagoya,Medio San Juan,Chocó,9,62,-76.7,5.1,605.1,591.6,618.9,625.1,733.2,603.1,625.3,699.2,653.5,658.7,554.6,596.5,7564.8
54020080,PM,Bebedo,Medio San Juan,Chocó,9,35,-76.83,4.93,684.7,566.8,602.7,681.6,733.8,711.9,809.2,827.8,759.6,737.9,694.5,727.1,8537.6
54020020,PM,Novita,Nóvita,Chocó,9,71,-76.61,4.96,691.9,638.5,669.5,815.1,855.7,658.8,627.5,816,823.9,926.7,916.7,751.6,9191.9
11045010,SP,Aeropuerto El Caraño,Quibdó,Chocó,1,75,-76.64,5.69,540.9,478.9,541.9,709,725.4,757.1,806.3,867.3,708.1,616.5,675.7,638.4,8065.5
11050010,PM,Tagachí,Quibdó,Chocó,1,20,-76.73,6.22,462,400.6,416.6,603.3,731.9,735.3,748.1,691,744,716.6,672.2,660,7581.6
11040010,PM,Tutunendo,Quibdó,Chocó,1,54,-76.54,5.74,888.1,751.2,766.5,974.6,1067.1,981.9,1044.9,1089.2,1087.1,952.5,1008.6,892.3,11504
11120040,PM,Riosucio,Riosucio,Chocó,1,8,-77.12,7.44,67.7,60.9,104.4,191.3,288.7,267.7,329.8,333,314.9,225.2,253,167.7,2604.3
54020050,PM,El Sinaí,San José del Palmar,Chocó,9,1870,-76.21,4.83,467.6,381.5,378.4,454.6,486.2,346.8,307.5,341.8,392.2,553.6,654.7,526.6,5291.5
11150020,PM,Tanela,Unguía,Chocó,1,2,-77.04,8.16,104.9,81,117,237.4,289.3,282.7,349.7,332.5,290.6,207.7,248.8,194.4,2736
11150010,PM,Titumate,Unguía,Chocó,1,11,-77.08,8.31,118.9,91.8,112.2,358.6,396.8,329.2,402.7,391,323,282.5,316.1,235.4,3358.2
11130010,PM,Unguía,Unguía,Chocó,1,14,-77.09,8.04,46.6,53.7,72.9,180.7,235,243.3,278.2,278.5,199.7,197.5,212.7,138.9,2137.7
25020780,PM,Cecilia,Ayapel,Córdoba,2,20,-75.03,8.46,23,19.3,39.6,144.4,304,297,384.5,427.2,332.4,312.1,204.5,85.4,2573.4
25020480,PG,Los Pájaros  ,Ayapel,Córdoba,2,25,-74.87,8.34,16.4,38.4,51.2,222.3,316.4,297.6,417,412.6,315.5,369,280.3,77.8,2814.5
25021010,PM,Buenavista,Buenavista,Córdoba,2,110,-75.47,8.22,16.9,30.9,48.3,182.6,304.6,336.4,338.9,362,364,322.5,186.1,51.5,2544.7
12040020,PM,Canalete,Canalete,Córdoba,2,40,-76.24,8.79,19,15,27.4,111,204.6,159.8,162.1,195.5,182.8,178.9,142.9,57.8,1456.8
13075010,CO,Chima,Chima,Córdoba,2,20,-75.62,9.15,17.8,17.6,24.8,94.7,173.5,153.8,152.7,178.5,174,136.6,84.7,38.5,1247.2
25020730,PM,Chinú,Chinú,Córdoba,2,125,-75.39,9.12,20.3,18.9,36.4,98.8,185.6,159.3,168,167.6,197.9,156,101.2,30.5,1340.5
13070060,PM,Ciénaga de Oro,Ciénaga de Oro,Córdoba,2,10,-75.63,8.87,21.2,26.6,34,124.6,206.3,166.4,177.9,210.8,241.2,181.7,115.7,43.6,1550
13075020,CO,El Salado,Ciénaga de Oro,Córdoba,2,40,-75.58,8.91,16.7,21.3,28.1,114,188.9,154.7,171.3,195,193.5,153.5,108,43.3,1388.3
25020700,PM,La Apartada,La Apartada,Córdoba,2,50,-75.34,8.05,12.9,31.7,59.5,148.7,226.5,212.1,254.6,283,254.2,195.3,128.9,46.1,1853.5
13085020,CO,Lorica,Lorica,Córdoba,2,30,-75.84,9.25,11.4,14.4,25.7,94.4,154.9,148.7,148.4,172,173.8,149.7,126.3,37.3,1257
13070020,PM,Momil,Momil,Córdoba,2,20,-75.69,9.23,14.3,20.4,23,91,193.1,180.4,173.1,207.2,225,141.6,113.4,49.9,1432.4
25025160,CO,Hacienda Cuba,Montelíbano,Córdoba,2,50,-75.4,8,14.6,34.9,65.9,173.2,300.3,330.4,351.7,382.1,333.5,288,175.1,56.3,2506
25010080,PM,Pica Pica,Montelíbano,Córdoba,2,100,-75.68,8.03,25.3,37.5,65.8,142.3,247.9,302.8,272.4,296.7,245.3,208,126.7,57.1,2027.8
25010100,PM,San Francisco Rayo,Montelíbano,Córdoba,2,160,-75.76,8.13,29,37.5,51.4,159.2,228.8,258.5,242.6,240.1,218.2,200.2,139.4,50.8,1855.7
13085040,SS,Aeropuerto Los Garzones,Montería,Córdoba,2,20,-75.83,8.83,8.2,11.9,30.5,104.9,191.4,143.8,164.3,164.3,206.6,146.8,102.7,43.9,1319.3
13070070,PM,Boca de La Ceiba,Montería,Córdoba,2,20,-75.86,8.83,13,19.9,32.7,110.7,194.5,160,194.3,185.1,208.3,149.7,113.8,35.5,1417.5
13060020,PM,Buenos Aires,Montería,Córdoba,2,55,-75.77,8.48,24,29.6,48.4,113.3,207.2,187.5,169.2,221,205.4,163.1,97.7,47.8,1514.2
13050020,PM,Hacienda Santa Cruz,Montería,Córdoba,2,220,-76.12,8.67,29.8,18.8,33.1,118.2,162.3,155.5,154.7,169.4,156.2,135.8,112.1,54.8,1300.7
13050030,PM,Loma Verde,Montería,Córdoba,2,100,-76.18,8.5,22.4,21.9,42.4,103.1,179,170.7,177.5,194.1,173.3,152.4,125.6,51.5,1413.9
13070280,PM,Sabanal,Montería,Córdoba,2,10,-75.75,8.79,14.6,16.7,32.9,112,188.7,147.4,191.8,186.3,224.6,150.1,123.3,34,1422.4
13060010,PM,San Anterito,Montería,Córdoba,2,75,-75.86,8.56,22.8,32.4,42.2,120.7,190.3,175.9,152.1,185.6,184.9,145.5,100.5,46.5,1399.4
13050010,PM,Santa Lucia,Montería,Córdoba,2,120,-76.05,8.85,13.5,10.5,37.8,101.5,169.8,150.8,175.6,189.6,190.1,160.5,130.9,46.4,1377
25015010,CO,Centro Alegre,Planeta Rica,Córdoba,2,170,-75.63,8.18,20.5,24.2,68.4,151.3,220.2,227,241.3,210.1,221.9,165.1,134.3,46.2,1730.5
12040010,PM,Jaramagal,Puerto Escondido,Córdoba,2,90,-76.22,8.9,13.8,13.6,33.2,91.3,213.6,165.9,165.9,184.6,188.3,175.5,134.8,59.9,1440.4
25010110,PM,Hacienda Las Acacias ,Puerto Libertador,Córdoba,2,80,-75.65,8.01,20.3,25.8,78.9,148.6,243.3,278.1,269.9,289.2,248.6,225.9,160.1,66.6,2055.3
